Date,Product Name,Category,Quantity Sold,Price per Unit,Total Revenue,Cost Price per Unit
2023-11-26,Deodorant,Hygiene,6,200.0,1200.0,133.78
2022-07-26,Antacid,Medicine,3,25.0,75.0,16.31
2024-05-14,Montelukast,Medicine,4,197.01,788.04,289.86
2023-10-15,Multivitamin,Wellness,10,50.0,500.0,37.64
2024-09-01,Ranitidine,Medicine,9,293.37,2640.33,20.6
2024-09-06,Gabapentin,Medicine,8,117.3,938.4,168.93
2022-02-13,Cough Syrup,Medicine,5,80.0,400.0,65.31
2022-06-11,Protein Powder,Wellness,3,500.0,1500.0,266.85
2023-10-08,Ibuprofen,Medicine,3,20.0,60.0,14.41
2022-05-16,Deodorant,Hygiene,6,200.0,1200.0,153.44
2021-07-12,Protein Powder,Wellness,6,500.0,3000.0,380.89
2024-05-10,Antacid,Medicine,7,40.86,286.02,69.2
2022-11-29,Multivitamin,Wellness,8,50.0,400.0,41.14
2022-08-22,Hand Sanitizer,Hygiene,2,100.0,200.0,71.93
2022-04-05,Protein Powder,Wellness,1,500.0,500.0,444.58
2023-12-12,Antacid,Medicine,6,25.0,150.0,20.57
2023-06-24,Face Mask,Hygiene,7,15.0,105.0,9.2
2023-09-29,Protein Powder,Wellness,7,500.0,3500.0,260.38
2022-03-28,Multivitamin,Wellness,2,50.0,100.0,44.73
2021-11-20,Ibuprofen,Medicine,7,20.0,140.0,16.12
2023-07-31,Ibuprofen,Medicine,10,20.0,200.0,15.2
2024-02-25,Zinc Tablets,Wellness,4,427.14,1708.56,118.87
2022-03-27,Sunscreen,Hygiene,7,150.0,1050.0,101.32
2023-09-03,Ibuprofen,Medicine,4,20.0,80.0,16.05
2022-05-27,Face Mask,Hygiene,6,15.0,90.0,10.26
2022-03-17,Sunscreen,Hygiene,1,150.0,150.0,116.23
2024-03-15,Montelukast,Medicine,5,197.01,985.05,289.86
2024-09-20,Lisinopril,Medicine,4,401.93,1607.72,100.6
2024-01-26,Cetirizine,Medicine,8,375.04,3000.32,224.87
2023-05-05,Deodorant,Hygiene,5,200.0,1000.0,138.68
2023-02-16,Multivitamin,Wellness,9,50.0,450.0,41.37
2021-01-07,Face Mask,Hygiene,6,15.0,90.0,12.76
2022-07-26,Hand Sanitizer,Hygiene,3,100.0,300.0,64.11
2022-11-20,Paracetamol,Medicine,4,10.0,40.0,6.27
2021-08-15,Paracetamol,Medicine,9,10.0,90.0,7.45
2022-02-25,Protein Powder,Wellness,9,500.0,4500.0,305.58
2022-07-03,Protein Powder,Wellness,1,500.0,500.0,391.84
2022-06-10,Paracetamol,Medicine,7,10.0,70.0,7.88
2024-01-08,Ranitidine,Medicine,8,293.37,2346.96,20.6
2021-04-16,Hand Sanitizer,Hygiene,9,100.0,900.0,77.21
2024-10-09,Deodorant,Hygiene,10,141.21,1412.1,115.99
2023-12-22,Protein Powder,Wellness,1,500.0,500.0,368.21
2022-06-12,Multivitamin,Wellness,10,50.0,500.0,41.21
2021-11-03,Antacid,Medicine,8,25.0,200.0,18.84
2022-01-14,Protein Powder,Wellness,4,500.0,2000.0,318.77
2021-03-01,Sunscreen,Hygiene,10,150.0,1500.0,120.29
2023-01-11,Antacid,Medicine,10,25.0,250.0,20.09
2021-02-07,Paracetamol,Medicine,5,10.0,50.0,6.82
2021-02-05,Hand Sanitizer,Hygiene,1,100.0,100.0,71.23
2022-06-14,Deodorant,Hygiene,3,200.0,600.0,118.45
2024-07-07,Diclofenac,Medicine,9,389.23,3503.07,125.73
2022-11-21,Protein Powder,Wellness,2,500.0,1000.0,298.78
2023-06-23,Multivitamin,Wellness,6,50.0,300.0,43.27
2024-01-10,Zinc Tablets,Wellness,6,427.14,2562.84,118.87
2024-06-02,Prednisolone,Medicine,10,475.12,4751.2,196.15
2021-12-30,Face Mask,Hygiene,7,15.0,105.0,9.22
2023-09-21,Protein Powder,Wellness,2,500.0,1000.0,401.45
2024-09-21,Doxycycline,Medicine,2,336.84,673.68,249.52
2023-03-29,Ibuprofen,Medicine,10,20.0,200.0,14.31
2022-06-05,Ibuprofen,Medicine,9,20.0,180.0,11.95
2024-01-01,Paracetamol,Medicine,9,294.5,2650.5,206.24
2024-12-15,Prednisolone,Medicine,10,475.12,4751.2,196.15
2021-05-23,Ibuprofen,Medicine,6,20.0,120.0,12.14
2024-02-26,Hydroxyzine,Medicine,6,128.61,771.6600000000001,100.47
2022-02-08,Sunscreen,Hygiene,4,150.0,600.0,118.7
2024-04-01,Levothyroxine,Medicine,8,271.21,2169.68,97.91
2021-10-29,Paracetamol,Medicine,4,10.0,40.0,5.48
2023-03-03,Multivitamin,Wellness,2,50.0,100.0,36.08
2021-10-01,Multivitamin,Wellness,8,50.0,400.0,35.5
2022-09-06,Multivitamin,Wellness,8,50.0,400.0,31.91
2024-11-05,Gliclazide,Medicine,5,262.4,1312.0,221.17
2024-04-06,Erythromycin,Medicine,8,45.49,363.92,230.37
2023-11-06,Face Mask,Hygiene,1,15.0,15.0,8.0
2023-10-03,Deodorant,Hygiene,7,200.0,1400.0,100.65
2024-02-21,Zinc Tablets,Wellness,5,427.14,2135.7,118.87
2021-12-01,Antacid,Medicine,2,25.0,50.0,17.58
2022-11-18,Paracetamol,Medicine,8,10.0,80.0,6.43
2021-07-18,Sunscreen,Hygiene,3,150.0,450.0,121.78
2023-08-08,Protein Powder,Wellness,2,500.0,1000.0,411.57
2023-03-16,Face Mask,Hygiene,5,15.0,75.0,12.14
2024-06-26,Protein Powder,Wellness,1,114.35,114.35,141.55
2024-04-25,Aspirin,Medicine,6,143.77,862.6200000000001,283.6
2022-03-17,Sunscreen,Hygiene,9,150.0,1350.0,75.03
2021-08-31,Multivitamin,Wellness,8,50.0,400.0,37.52
2022-10-17,Protein Powder,Wellness,8,500.0,4000.0,290.31
2024-05-05,Zinc Tablets,Wellness,1,427.14,427.14,118.87
2024-02-05,Ibuprofen,Medicine,8,304.47,2435.76,53.87
2022-01-08,Protein Powder,Wellness,2,500.0,1000.0,425.3
2024-05-25,Paracetamol,Medicine,4,294.5,1178.0,206.24
2024-04-19,Aspirin,Medicine,3,143.77,431.31000000000006,283.6
2022-10-08,Hand Sanitizer,Hygiene,8,100.0,800.0,86.32
2021-09-13,Ibuprofen,Medicine,3,20.0,60.0,17.34
2022-10-31,Paracetamol,Medicine,1,10.0,10.0,7.93
2023-12-10,Face Mask,Hygiene,4,15.0,60.0,9.09
2021-07-14,Antacid,Medicine,1,25.0,25.0,14.84
2023-05-30,Paracetamol,Medicine,8,10.0,80.0,5.76
2022-03-23,Antacid,Medicine,2,25.0,50.0,17.63
2021-10-24,Antacid,Medicine,4,25.0,100.0,17.16
2022-03-22,Ibuprofen,Medicine,1,20.0,20.0,14.02
2024-11-28,Protein Powder,Wellness,9,114.35,1029.15,141.55
2024-02-12,Hand Sanitizer,Hygiene,5,109.07,545.3499999999999,64.49
2022-05-31,Paracetamol,Medicine,10,10.0,100.0,8.97
2021-04-16,Hand Sanitizer,Hygiene,7,100.0,700.0,59.2
2024-09-03,Clarithromycin,Medicine,2,375.57,751.14,69.74
2024-03-17,Ranitidine,Medicine,7,293.37,2053.59,20.6
2024-12-14,Zinc Tablets,Wellness,2,427.14,854.28,118.87
2024-12-26,Simvastatin,Medicine,3,271.24,813.72,203.56
2023-01-07,Ibuprofen,Medicine,3,20.0,60.0,15.59
2024-03-23,Lamotrigine,Medicine,7,320.14,2240.98,149.66
2023-05-08,Paracetamol,Medicine,9,10.0,90.0,7.43
2024-04-16,Levothyroxine,Medicine,6,271.21,1627.2599999999998,97.91
2022-06-03,Face Mask,Hygiene,6,15.0,90.0,8.06
2022-11-24,Face Mask,Hygiene,6,15.0,90.0,8.42
2022-01-31,Antacid,Medicine,4,25.0,100.0,12.8
2024-11-11,Pantoprazole,Medicine,8,25.85,206.8,72.35
2022-07-06,Hand Sanitizer,Hygiene,2,100.0,200.0,51.39
2022-04-24,Face Mask,Hygiene,1,15.0,15.0,8.57
2021-10-22,Protein Powder,Wellness,2,500.0,1000.0,341.73
2021-03-18,Sunscreen,Hygiene,7,150.0,1050.0,134.51
2023-08-22,Antacid,Medicine,5,25.0,125.0,16.42
2022-08-28,Deodorant,Hygiene,4,200.0,800.0,163.07
2024-05-31,Fluconazole,Medicine,5,386.74,1933.7,249.26
2024-06-04,Ranitidine,Medicine,4,293.37,1173.48,20.6
2021-07-22,Protein Powder,Wellness,8,500.0,4000.0,314.59
2023-08-05,Ibuprofen,Medicine,1,20.0,20.0,10.69
2022-08-02,Ibuprofen,Medicine,8,20.0,160.0,16.47
2023-01-06,Multivitamin,Wellness,8,50.0,400.0,34.24
2024-03-18,Sunscreen,Hygiene,3,176.57,529.71,79.85
2022-11-06,Ibuprofen,Medicine,3,20.0,60.0,16.66
2022-10-26,Antacid,Medicine,8,25.0,200.0,18.31
2023-04-17,Multivitamin,Wellness,2,50.0,100.0,32.5
2024-08-03,Levothyroxine,Medicine,3,271.21,813.6299999999999,97.91
2023-09-21,Cough Syrup,Medicine,9,80.0,720.0,50.14
2023-10-10,Face Mask,Hygiene,9,15.0,135.0,12.63
2023-11-19,Antacid,Medicine,8,25.0,200.0,20.71
2023-03-07,Ibuprofen,Medicine,2,20.0,40.0,14.02
2022-01-31,Multivitamin,Wellness,3,50.0,150.0,27.75
2023-01-08,Face Mask,Hygiene,2,15.0,30.0,8.76
2022-04-28,Antacid,Medicine,8,25.0,200.0,15.88
2023-06-19,Paracetamol,Medicine,7,10.0,70.0,8.21
2022-06-05,Ibuprofen,Medicine,9,20.0,180.0,10.46
2021-10-27,Paracetamol,Medicine,3,10.0,30.0,5.22
2024-05-16,Azithromycin,Medicine,7,207.22,1450.54,176.34
2023-10-15,Protein Powder,Wellness,1,500.0,500.0,428.68
2024-02-08,Ibuprofen,Medicine,5,304.47,1522.35,53.87
2023-10-14,Sunscreen,Hygiene,5,150.0,750.0,106.85
2021-01-20,Deodorant,Hygiene,9,200.0,1800.0,139.7
2023-08-11,Deodorant,Hygiene,3,200.0,600.0,170.78
2021-07-03,Face Mask,Hygiene,5,15.0,75.0,11.57
2024-02-02,Lisinopril,Medicine,7,401.93,2813.51,100.6
2021-07-29,Deodorant,Hygiene,4,200.0,800.0,104.7
2023-07-01,Sunscreen,Hygiene,7,150.0,1050.0,121.84
2024-09-10,Warfarin,Medicine,5,66.24,331.2,184.65
2022-04-18,Ibuprofen,Medicine,3,20.0,60.0,14.86
2022-05-08,Cough Syrup,Medicine,8,80.0,640.0,55.11
2023-04-26,Hand Sanitizer,Hygiene,4,100.0,400.0,77.78
2022-07-09,Hand Sanitizer,Hygiene,4,100.0,400.0,80.59
2021-12-05,Sunscreen,Hygiene,6,150.0,900.0,98.76
2022-08-08,Antacid,Medicine,2,25.0,50.0,21.72
2021-11-16,Antacid,Medicine,7,25.0,175.0,17.06
2023-10-17,Sunscreen,Hygiene,2,150.0,300.0,123.35
2024-12-11,Calcium Tablets,Wellness,8,65.53,524.24,34.42
2023-08-22,Multivitamin,Wellness,4,50.0,200.0,39.11
2022-12-08,Deodorant,Hygiene,8,200.0,1600.0,156.69
2021-09-07,Ibuprofen,Medicine,6,20.0,120.0,14.35
2022-09-22,Hand Sanitizer,Hygiene,4,100.0,400.0,79.56
2023-03-05,Protein Powder,Wellness,4,500.0,2000.0,268.71
2021-12-17,Multivitamin,Wellness,3,50.0,150.0,38.58
2022-10-02,Hand Sanitizer,Hygiene,2,100.0,200.0,65.88
2021-07-12,Paracetamol,Medicine,4,10.0,40.0,7.33
2022-05-05,Sunscreen,Hygiene,1,150.0,150.0,92.24
2024-02-14,Erythromycin,Medicine,2,45.49,90.98,230.37
2021-11-01,Ibuprofen,Medicine,9,20.0,180.0,16.77
2024-07-09,Hydroxyzine,Medicine,6,128.61,771.6600000000001,100.47
2024-12-10,Simvastatin,Medicine,7,271.24,1898.68,203.56
2023-03-19,Hand Sanitizer,Hygiene,8,100.0,800.0,85.66
2024-01-02,Montelukast,Medicine,10,197.01,1970.1,289.86
2022-11-21,Multivitamin,Wellness,7,50.0,350.0,27.58
2024-09-30,Zinc Tablets,Wellness,3,427.14,1281.42,118.87
2021-04-08,Protein Powder,Wellness,8,500.0,4000.0,382.28
2021-03-27,Ibuprofen,Medicine,4,20.0,80.0,17.68
2023-12-28,Deodorant,Hygiene,6,200.0,1200.0,133.97
2023-01-23,Sunscreen,Hygiene,4,150.0,600.0,104.52
2022-01-03,Deodorant,Hygiene,5,200.0,1000.0,170.1
2023-03-28,Cough Syrup,Medicine,7,80.0,560.0,70.5
2024-12-17,Aspirin,Medicine,3,143.77,431.31000000000006,283.6
2023-11-27,Face Mask,Hygiene,9,15.0,135.0,11.71
2021-09-10,Hand Sanitizer,Hygiene,8,100.0,800.0,68.15
2023-12-14,Deodorant,Hygiene,8,200.0,1600.0,121.75
2021-12-14,Ibuprofen,Medicine,10,20.0,200.0,13.83
2021-11-03,Protein Powder,Wellness,7,500.0,3500.0,290.29
2024-10-09,Ranitidine,Medicine,6,293.37,1760.22,20.6
2022-11-15,Deodorant,Hygiene,8,200.0,1600.0,157.39
2021-07-23,Antacid,Medicine,8,25.0,200.0,15.96
2024-05-31,Gabapentin,Medicine,9,117.3,1055.7,168.93
2021-09-25,Hand Sanitizer,Hygiene,9,100.0,900.0,50.53
2021-08-15,Sunscreen,Hygiene,7,150.0,1050.0,124.48
2022-01-19,Cough Syrup,Medicine,5,80.0,400.0,65.52
2023-12-26,Deodorant,Hygiene,9,200.0,1800.0,122.71
2021-11-03,Cough Syrup,Medicine,4,80.0,320.0,54.19
2024-11-18,Gliclazide,Medicine,4,262.4,1049.6,221.17
2021-11-12,Antacid,Medicine,7,25.0,175.0,16.73
2023-07-27,Hand Sanitizer,Hygiene,9,100.0,900.0,77.65
2022-01-22,Antacid,Medicine,8,25.0,200.0,19.86
2022-02-22,Antacid,Medicine,4,25.0,100.0,14.16
2022-11-19,Deodorant,Hygiene,10,200.0,2000.0,125.19
2024-12-02,Multivitamin,Wellness,7,303.02,2121.14,152.5
2021-10-16,Face Mask,Hygiene,2,15.0,30.0,9.95
2021-04-26,Deodorant,Hygiene,9,200.0,1800.0,105.51
2022-03-07,Antacid,Medicine,2,25.0,50.0,16.43
2022-01-26,Sunscreen,Hygiene,10,150.0,1500.0,110.51
2024-09-04,Salbutamol,Medicine,6,369.3,2215.8,161.82
2024-06-22,Deodorant,Hygiene,2,141.21,282.42,115.99
2023-02-05,Hand Sanitizer,Hygiene,4,100.0,400.0,59.59
2024-07-03,Ibuprofen,Medicine,4,304.47,1217.88,53.87
2021-05-07,Sunscreen,Hygiene,9,150.0,1350.0,98.02
2024-03-18,Cetirizine,Medicine,3,375.04,1125.12,224.87
2024-05-27,Sunscreen,Hygiene,4,176.57,706.28,79.85
2021-01-02,Ibuprofen,Medicine,3,20.0,60.0,10.28
2021-08-17,Hand Sanitizer,Hygiene,4,100.0,400.0,65.71
2023-02-11,Hand Sanitizer,Hygiene,8,100.0,800.0,75.51
2022-06-14,Deodorant,Hygiene,7,200.0,1400.0,111.68
2021-01-18,Hand Sanitizer,Hygiene,6,100.0,600.0,58.19
2023-11-15,Face Mask,Hygiene,10,15.0,150.0,8.74
2024-11-03,Omeprazole,Medicine,9,448.97,4040.730000000001,38.33
2024-02-29,Sitagliptin,Medicine,3,113.65,340.95000000000005,183.22
2023-05-24,Paracetamol,Medicine,3,10.0,30.0,6.29
2022-01-30,Ibuprofen,Medicine,7,20.0,140.0,15.65
2024-09-07,Hydroxyzine,Medicine,3,128.61,385.83,100.47
2022-03-09,Face Mask,Hygiene,9,15.0,135.0,7.92
2021-07-16,Multivitamin,Wellness,2,50.0,100.0,33.48
2022-11-13,Multivitamin,Wellness,8,50.0,400.0,32.86
2022-03-19,Paracetamol,Medicine,9,10.0,90.0,5.95
2023-07-02,Protein Powder,Wellness,7,500.0,3500.0,402.88
2024-07-12,Antacid,Medicine,7,40.86,286.02,69.2
2024-01-17,Fluconazole,Medicine,4,386.74,1546.96,249.26
2022-06-07,Protein Powder,Wellness,2,500.0,1000.0,338.55
2022-08-08,Hand Sanitizer,Hygiene,2,100.0,200.0,62.03
2022-05-15,Face Mask,Hygiene,9,15.0,135.0,7.66
2024-07-22,Levothyroxine,Medicine,7,271.21,1898.47,97.91
2021-12-31,Antacid,Medicine,1,25.0,25.0,17.98
2022-10-13,Deodorant,Hygiene,3,200.0,600.0,163.94
2021-05-30,Protein Powder,Wellness,5,500.0,2500.0,390.29
2023-08-14,Sunscreen,Hygiene,8,150.0,1200.0,102.17
2023-11-06,Hand Sanitizer,Hygiene,6,100.0,600.0,56.97
2024-08-10,Doxycycline,Medicine,5,336.84,1684.1999999999998,249.52
2021-07-22,Hand Sanitizer,Hygiene,10,100.0,1000.0,70.57
2022-09-14,Paracetamol,Medicine,1,10.0,10.0,7.02
2021-03-24,Face Mask,Hygiene,5,15.0,75.0,12.96
2022-06-16,Ibuprofen,Medicine,3,20.0,60.0,15.4
2021-05-10,Face Mask,Hygiene,9,15.0,135.0,9.38
2022-04-05,Cough Syrup,Medicine,10,80.0,800.0,59.37
2024-06-15,Pantoprazole,Medicine,6,25.85,155.10000000000002,72.35
2023-12-09,Ibuprofen,Medicine,8,20.0,160.0,14.98
2024-11-29,Protein Powder,Wellness,10,114.35,1143.5,141.55
2021-10-04,Hand Sanitizer,Hygiene,6,100.0,600.0,76.32
2023-11-13,Sunscreen,Hygiene,5,150.0,750.0,89.72
2023-04-07,Sunscreen,Hygiene,1,150.0,150.0,127.53
2023-07-20,Antacid,Medicine,5,25.0,125.0,21.59
2021-08-25,Deodorant,Hygiene,7,200.0,1400.0,166.63
2023-01-27,Multivitamin,Wellness,6,50.0,300.0,35.04
2024-03-22,Face Mask,Hygiene,2,345.85,691.7,204.0
2023-04-13,Cough Syrup,Medicine,3,80.0,240.0,59.99
2021-01-25,Deodorant,Hygiene,3,200.0,600.0,105.73
2022-08-04,Antacid,Medicine,3,25.0,75.0,20.37
2021-08-01,Antacid,Medicine,1,25.0,25.0,17.49
2022-07-12,Protein Powder,Wellness,7,500.0,3500.0,256.96
2021-12-24,Antacid,Medicine,2,25.0,50.0,16.13
2024-09-26,Levothyroxine,Medicine,7,271.21,1898.47,97.91
2024-03-15,Gabapentin,Medicine,6,117.3,703.8,168.93
2021-08-05,Antacid,Medicine,1,25.0,25.0,17.22
2021-10-08,Protein Powder,Wellness,10,500.0,5000.0,417.1
2021-12-23,Antacid,Medicine,9,25.0,225.0,18.36
2022-05-16,Multivitamin,Wellness,10,50.0,500.0,32.94
2022-09-23,Face Mask,Hygiene,2,15.0,30.0,10.96
2023-06-05,Cough Syrup,Medicine,4,80.0,320.0,68.0
2024-09-09,Lisinopril,Medicine,6,401.93,2411.58,100.6
2024-01-05,Omeprazole,Medicine,4,448.97,1795.88,38.33
2023-04-17,Paracetamol,Medicine,2,10.0,20.0,5.71
2022-08-08,Hand Sanitizer,Hygiene,3,100.0,300.0,50.24
2023-10-16,Hand Sanitizer,Hygiene,4,100.0,400.0,58.51
2024-01-03,Diclofenac,Medicine,5,389.23,1946.15,125.73
2022-03-30,Protein Powder,Wellness,6,500.0,3000.0,276.25
2023-02-13,Paracetamol,Medicine,1,10.0,10.0,6.24
2021-12-02,Sunscreen,Hygiene,4,150.0,600.0,78.27
2024-09-20,Lamotrigine,Medicine,8,320.14,2561.12,149.66
2023-04-25,Ibuprofen,Medicine,1,20.0,20.0,16.28
2022-07-10,Hand Sanitizer,Hygiene,6,100.0,600.0,78.95
2022-08-30,Antacid,Medicine,5,25.0,125.0,13.05
2023-05-15,Antacid,Medicine,3,25.0,75.0,12.64
2021-02-25,Face Mask,Hygiene,9,15.0,135.0,7.95
2021-04-18,Protein Powder,Wellness,8,500.0,4000.0,367.03
2023-12-19,Deodorant,Hygiene,3,200.0,600.0,134.43
2021-08-28,Ibuprofen,Medicine,6,20.0,120.0,15.71
2022-06-30,Hand Sanitizer,Hygiene,10,100.0,1000.0,68.07
2023-02-21,Protein Powder,Wellness,3,500.0,1500.0,356.22
2023-01-30,Multivitamin,Wellness,4,50.0,200.0,27.83
2024-11-10,Shampoo,Hygiene,6,170.51,1023.06,289.7
2021-10-21,Multivitamin,Wellness,4,50.0,200.0,27.54
2023-01-11,Deodorant,Hygiene,5,200.0,1000.0,123.68
2021-07-09,Cough Syrup,Medicine,8,80.0,640.0,40.89
2024-05-18,Prednisolone,Medicine,3,475.12,1425.36,196.15
2023-11-02,Multivitamin,Wellness,4,50.0,200.0,42.42
2023-12-22,Face Mask,Hygiene,3,15.0,45.0,13.14
2023-09-28,Cough Syrup,Medicine,5,80.0,400.0,63.29
2022-09-01,Multivitamin,Wellness,4,50.0,200.0,37.58
2023-08-12,Hand Sanitizer,Hygiene,6,100.0,600.0,53.28
2024-05-26,Pantoprazole,Medicine,7,25.85,180.95,72.35
2021-08-14,Protein Powder,Wellness,10,500.0,5000.0,445.88
2021-10-17,Hand Sanitizer,Hygiene,9,100.0,900.0,59.82
2024-07-11,Zinc Tablets,Wellness,2,427.14,854.28,118.87
2024-12-25,Sunscreen,Hygiene,10,176.57,1765.6999999999998,79.85
2024-12-10,Budesonide,Medicine,6,78.76,472.56000000000006,193.42
2022-03-22,Antacid,Medicine,5,25.0,125.0,18.1
2021-02-13,Hand Sanitizer,Hygiene,8,100.0,800.0,77.94
2024-08-04,Montelukast,Medicine,7,197.01,1379.07,289.86
2024-01-06,Sunscreen,Hygiene,2,176.57,353.14,79.85
2023-07-12,Paracetamol,Medicine,3,10.0,30.0,6.24
2023-01-19,Ibuprofen,Medicine,6,20.0,120.0,10.12
2022-12-13,Ibuprofen,Medicine,5,20.0,100.0,15.54
2024-03-02,Metformin,Medicine,9,319.74,2877.66,7.8
2024-12-30,Amoxicillin,Medicine,8,82.2,657.6,84.47
2021-08-03,Cough Syrup,Medicine,2,80.0,160.0,48.43
2023-09-12,Paracetamol,Medicine,6,10.0,60.0,7.57
2022-03-13,Deodorant,Hygiene,6,200.0,1200.0,120.64
2023-04-06,Paracetamol,Medicine,9,10.0,90.0,8.47
2022-05-08,Multivitamin,Wellness,7,50.0,350.0,33.69
2023-04-05,Paracetamol,Medicine,9,10.0,90.0,6.45
2024-08-23,Calcium Tablets,Wellness,1,65.53,65.53,34.42
2021-02-16,Hand Sanitizer,Hygiene,9,100.0,900.0,78.48
2023-04-28,Hand Sanitizer,Hygiene,1,100.0,100.0,57.01
2021-02-05,Protein Powder,Wellness,1,500.0,500.0,262.09
2024-01-06,Cetirizine,Medicine,3,375.04,1125.12,224.87
2023-10-30,Paracetamol,Medicine,4,10.0,40.0,5.49
2021-05-30,Hand Sanitizer,Hygiene,3,100.0,300.0,74.07
2022-01-04,Hand Sanitizer,Hygiene,10,100.0,1000.0,57.73
2022-08-10,Sunscreen,Hygiene,10,150.0,1500.0,113.62
2024-09-08,Paracetamol,Medicine,3,294.5,883.5,206.24
2024-12-19,Gliclazide,Medicine,1,262.4,262.4,221.17
2021-06-28,Cough Syrup,Medicine,9,80.0,720.0,44.03
2021-01-03,Ibuprofen,Medicine,1,20.0,20.0,12.18
2024-04-23,Atorvastatin,Medicine,10,208.92,2089.2,133.07
2022-03-27,Face Mask,Hygiene,10,15.0,150.0,12.81
2023-12-12,Antacid,Medicine,4,25.0,100.0,19.51
2023-05-24,Multivitamin,Wellness,4,50.0,200.0,39.84
2021-04-07,Deodorant,Hygiene,9,200.0,1800.0,120.23
2023-01-13,Face Mask,Hygiene,9,15.0,135.0,11.85
2021-12-24,Paracetamol,Medicine,3,10.0,30.0,6.19
2023-04-26,Cough Syrup,Medicine,10,80.0,800.0,69.94
2022-12-02,Cough Syrup,Medicine,5,80.0,400.0,69.99
2024-06-14,Clarithromycin,Medicine,9,375.57,3380.13,69.74
2024-08-04,Warfarin,Medicine,6,66.24,397.44,184.65
2022-01-15,Multivitamin,Wellness,7,50.0,350.0,37.42
2023-08-01,Protein Powder,Wellness,1,500.0,500.0,428.73
2021-02-26,Deodorant,Hygiene,6,200.0,1200.0,101.91
2022-12-11,Hand Sanitizer,Hygiene,3,100.0,300.0,86.76
2021-05-29,Multivitamin,Wellness,4,50.0,200.0,42.13
2021-08-30,Ibuprofen,Medicine,10,20.0,200.0,16.47
2022-12-24,Multivitamin,Wellness,3,50.0,150.0,30.18
2023-11-22,Ibuprofen,Medicine,6,20.0,120.0,10.14
2022-03-21,Protein Powder,Wellness,6,500.0,3000.0,381.32
2024-11-09,Amoxicillin,Medicine,10,82.2,822.0,84.47
2022-03-25,Ibuprofen,Medicine,9,20.0,180.0,11.53
2024-10-15,Aspirin,Medicine,5,143.77,718.85,283.6
2021-08-18,Paracetamol,Medicine,1,10.0,10.0,7.13
2021-01-24,Paracetamol,Medicine,1,10.0,10.0,7.41
2022-06-08,Antacid,Medicine,8,25.0,200.0,13.52
2022-12-30,Sunscreen,Hygiene,10,150.0,1500.0,112.85
2023-06-06,Multivitamin,Wellness,5,50.0,250.0,30.37
2023-01-03,Paracetamol,Medicine,3,10.0,30.0,6.61
2022-06-13,Sunscreen,Hygiene,6,150.0,900.0,75.37
2023-08-03,Paracetamol,Medicine,1,10.0,10.0,5.21
2024-07-28,Paracetamol,Medicine,8,294.5,2356.0,206.24
2021-01-04,Antacid,Medicine,7,25.0,175.0,15.12
2023-10-22,Ibuprofen,Medicine,5,20.0,100.0,16.21
2023-09-01,Sunscreen,Hygiene,8,150.0,1200.0,94.55
2024-11-24,Protein Powder,Wellness,10,114.35,1143.5,141.55
2024-01-16,Toothpaste,Hygiene,5,81.02,405.1,249.98
2023-01-04,Paracetamol,Medicine,1,10.0,10.0,7.92
2024-05-24,Multivitamin,Wellness,7,303.02,2121.14,152.5
2024-05-21,Prednisolone,Medicine,10,475.12,4751.2,196.15
2024-07-07,Atorvastatin,Medicine,4,208.92,835.68,133.07
2022-07-16,Deodorant,Hygiene,5,200.0,1000.0,155.51
2022-04-07,Deodorant,Hygiene,7,200.0,1400.0,146.11
2023-09-09,Multivitamin,Wellness,1,50.0,50.0,33.15
2022-08-04,Hand Sanitizer,Hygiene,10,100.0,1000.0,79.32
2023-11-07,Face Mask,Hygiene,2,15.0,30.0,9.54
2023-03-21,Deodorant,Hygiene,5,200.0,1000.0,141.3
2023-12-02,Face Mask,Hygiene,1,15.0,15.0,10.5
2022-08-28,Hand Sanitizer,Hygiene,3,100.0,300.0,62.06
2022-09-28,Protein Powder,Wellness,8,500.0,4000.0,292.53
2021-04-08,Cough Syrup,Medicine,6,80.0,480.0,55.52
2024-08-30,Protein Powder,Wellness,10,114.35,1143.5,141.55
2023-01-30,Protein Powder,Wellness,2,500.0,1000.0,430.94
2022-08-30,Multivitamin,Wellness,6,50.0,300.0,28.55
2021-05-30,Antacid,Medicine,7,25.0,175.0,16.85
2022-04-22,Protein Powder,Wellness,1,500.0,500.0,403.2
2023-07-19,Multivitamin,Wellness,8,50.0,400.0,42.9
2022-11-21,Paracetamol,Medicine,1,10.0,10.0,8.75
2024-03-30,Losartan,Medicine,8,405.07,3240.56,242.57
2022-10-02,Deodorant,Hygiene,4,200.0,800.0,143.92
2021-10-30,Face Mask,Hygiene,6,15.0,90.0,10.98
2022-03-22,Ibuprofen,Medicine,2,20.0,40.0,10.13
2023-04-29,Deodorant,Hygiene,2,200.0,400.0,109.2
2023-09-11,Multivitamin,Wellness,6,50.0,300.0,41.57
2024-10-09,Warfarin,Medicine,3,66.24,198.72,184.65
2021-08-16,Paracetamol,Medicine,8,10.0,80.0,6.72
2023-06-28,Hand Sanitizer,Hygiene,4,100.0,400.0,87.03
2021-08-30,Sunscreen,Hygiene,6,150.0,900.0,75.99
2022-09-19,Protein Powder,Wellness,3,500.0,1500.0,342.94
2024-03-31,Omeprazole,Medicine,2,448.97,897.94,38.33
